timestamp_s,depth_m,pixel_u,pixel_v
1777992387.773198,2.305000,332.922302,290.077698
1777992387.784334,2.313000,334.686737,291.530121
1777992387.795471,2.305000,336.380951,292.859131
1777992387.806608,2.301000,337.947479,293.987885
1777992387.817744,2.293000,339.833344,295.145111
1777992387.828882,2.301000,341.476746,296.125977
1777992387.840018,2.313000,343.082367,297.174500
1777992387.851155,2.301000,344.773956,297.954010
1777992387.862292,2.301000,346.227173,298.601501
1777992387.873429,2.285000,347.772827,299.398499
1777992387.884565,2.293000,349.199249,300.063324
1777992387.895702,2.289000,350.705994,300.543060
1777992387.906840,2.301000,352.010864,301.059784
1777992387.917976,2.301000,353.219818,301.682892
1777992387.929113,2.293000,354.661407,302.057892
1777992387.940251,2.305000,355.854828,302.546600
1777992387.951388,2.289000,356.952118,302.978729
1777992387.962525,2.293000,358.036469,303.586792
1777992387.973663,2.293000,359.117432,304.143341
1777992387.984800,2.285000,360.100006,304.549988
1777992387.995937,2.273000,361.161652,305.000000
1777992388.007075,2.301000,362.091827,305.671783
1777992388.018212,2.277000,363.070099,306.121368
1777992388.029349,2.301000,363.888885,306.750854
1777992388.040488,2.273000,364.385956,307.126312
1777992388.051625,2.253000,365.147583,307.679932
1777992388.062762,2.289000,365.789307,307.856659
1777992388.073901,2.285000,366.210693,308.143341
1777992388.085038,2.301000,366.575745,308.233521
1777992388.096175,2.301000,367.010529,308.375427
1777992388.107314,2.301000,367.391937,308.521973
1777992388.118452,2.285000,367.545624,308.711365
1777992388.129589,2.293000,367.589325,308.747711
1777992388.140728,2.285000,367.753143,308.834229
1777992388.151866,2.289000,367.853607,308.827148
1777992388.163003,2.301000,367.853607,308.827148
1777992388.174142,2.285000,367.803925,308.932251
1777992388.185280,2.289000,367.701263,308.963562
1777992388.196418,2.277000,367.623840,309.024200
1777992388.207557,2.285000,367.471466,309.224670
1777992388.218695,2.253000,367.505554,309.435181
1777992388.229833,2.277000,367.189972,309.773743
1777992388.240972,2.285000,367.000000,309.685760
1777992388.252110,2.265000,366.734406,309.894836
1777992388.263248,2.293000,366.500000,310.000000
