frame_idx,t_s,measured,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,acc_x,acc_y,acc_z,jerk_x,jerk_y,jerk_z,pos_sd_x,pos_sd_y,pos_sd_z,vel_sd_x,vel_sd_y,vel_sd_z,acc_sd_x,acc_sd_y,acc_sd_z,jerk_sd_x,jerk_sd_y,jerk_sd_z
6554,72.931366367,1,-0.039319294,-0.243094588,2.391687010,-0.009619837,-0.741082465,-0.213427259,-0.095979995,0.257523133,0.533066724,-0.714431196,5.185873575,3.327961221,0.000268548,0.000686564,0.003456306,0.004140674,0.008099636,0.025715158,0.099221977,0.148313345,0.297271377,3.692511958,4.223509245,5.319154571
6555,72.942494131,1,-0.039432382,-0.251324005,2.389345774,-0.010708351,-0.737881584,-0.207302298,-0.097520071,0.319097506,0.566613294,0.438226294,5.899253447,2.701139559,0.000268551,0.000686515,0.003456535,0.004140510,0.008099538,0.025703939,0.099216015,0.148315036,0.297224948,3.692571362,4.223140599,5.319387549
6556,72.953621896,1,-0.039557414,-0.259513821,2.387074629,-0.011742832,-0.733949264,-0.200842811,-0.086309750,0.389155901,0.593200704,1.568605389,6.704843369,2.079295099,0.000268552,0.000686480,0.003456760,0.004140483,0.008099084,0.025695165,0.099209367,0.148321945,0.297164998,3.692618708,4.222825010,5.319661016
6557,72.964749660,1,-0.039693006,-0.267655353,2.384876867,-0.012583837,-0.729186106,-0.194125678,-0.062882819,0.468531977,0.612951310,2.625641070,7.568441167,1.474148151,0.000268550,0.000686460,0.003456959,0.004140537,0.008098392,0.025688671,0.099203392,0.148330730,0.297095367,3.692641008,4.222580170,5.319945778
6558,72.975877424,1,-0.039836270,-0.275738766,2.382754937,-0.013100937,-0.723485484,-0.187225732,-0.028312598,0.557699030,0.626106233,3.565058197,8.460176743,0.895221260,0.000268547,0.000686452,0.003457117,0.004140620,0.008097587,0.025684222,0.099198908,0.148338863,0.297019919,3.692636574,4.222411090,5.320216901
6559,72.987005188,1,-0.039982941,-0.283753018,2.380710471,-0.013178137,-0.716737213,-0.180214591,0.015902069,0.656835351,0.632998431,4.354397055,9.356733415,0.349541675,0.000268543,0.000686453,0.003457226,0.004140690,0.008096783,0.025681532,0.099196177,0.148344729,0.296942320,3.692611345,4.222312517,5.320454535
6560,72.998132952,1,-0.040127561,-0.291685834,2.378744327,-0.012717969,-0.708830495,-0.173159765,0.067941192,0.765876419,0.634029585,4.967035595,10.236561183,-0.157295654,0.000268540,0.000686460,0.003457282,0.004140728,0.008096065,0.025680287,0.099195019,0.148347579,0.296865860,3.692574764,4.222272165,5.320644282
6561,73.009260716,1,-0.040263709,-0.299523715,2.376856638,-0.011644824,-0.699656635,-0.166123963,0.125700190,0.884504016,0.629660911,5.378912199,11.075557629,-0.620171670,0.000268537,0.000686468,0.003457288,0.004140729,0.008095489,0.025680169,0.099194995,0.148347378,0.296793329,3.692536302,4.222274087,5.320777175
6562,73.020388481,1,-0.040384257,-0.307251977,2.375046867,-0.009907853,-0.689111995,-0.159164458,0.186851272,1.012126157,0.620406206,5.575514763,11.849175576,-1.034867224,0.000268535,0.000686476,0.003457248,0.004140698,0.008095077,0.025680867,0.099195586,0.148344601,0.296726936,3.692503172,4.222301689,5.320849326
6563,73.031516245,1,-0.040481657,-0.314854826,2.373313875,-0.007482703,-0.677101024,-0.152332568,0.248988965,1.147883684,0.606819382,5.557795981,12.533840480,-1.398377430,0.000268534,0.000686482,0.003457169,0.004140649,0.008094828,0.025682096,0.099196334,0.148340014,0.296668274,3.692479350,4.222340058,5.320861323
6564,73.042644009,1,-0.040548240,-0.322315463,2.371655984,-0.004371371,-0.663539179,-0.145673286,0.309816562,1.290658057,0.589481713,5.344815075,13.106629914,-1.708788172,0.000268534,0.000686485,0.003457060,0.004140595,0.008094716,0.025683604,0.099196920,0.148334482,0.296618329,3.692465683,4.222377456,5.320817459
6565,73.053771773,1,-0.040576493,-0.329616224,2.370071055,-0.000599860,-0.648355743,-0.139225045,0.367346162,1.439088054,0.568988577,4.971636904,13.547174226,-1.965530187,0.000268535,0.000686486,0.003456930,0.004140547,0.008094708,0.025685180,0.099197188,0.148328806,0.296577517,3.692460686,4.222405992,5.320724860
6566,73.064899537,1,-0.040559310,-0.336738744,2.368556556,0.003786014,-0.631496367,-0.133019639,0.420009571,1.591593796,0.545935819,4.475973808,13.835652868,-2.168891171,0.000268535,0.000686483,0.003456788,0.004140511,0.008094767,0.025686657,0.099197120,0.148323628,0.296545754,3.692461614,4.222421601,5.320592595
6567,73.076027301,1,-0.040490180,-0.343664158,2.367109638,0.008725198,-0.612925553,-0.127082254,0.466624268,1.746364058,0.520914906,3.889436412,13.950641635,-2.319394609,0.000268536,0.000686479,0.003456644,0.004140489,0.008094856,0.025687912,0.099196793,0.148319373,0.296522538,3.692465472,4.222423506,5.320430810
6568,73.087155066,1,-0.040363341,-0.350373323,2.365727209,0.014145381,-0.592629268,-0.121431540,0.506348686,1.901355070,0.494508378,3.243008542,13.872153801,-2.418163832,0.000268536,0.000686474,0.003456503,0.004140481,0.008094947,0.025688865,0.099196327,0.148316246,0.296507041,3.692469749,4.222413378,5.320249946
6569,73.098282830,1,-0.040173878,-0.356847069,2.364406005,0.019966850,-0.570617437,-0.116079739,0.538695931,2.054303893,0.467284607,2.568597975,13.579999188,-2.466443471,0.000268536,0.000686468,0.003456372,0.004140481,0.008095019,0.025689475,0.099195841,0.148314261,0.296498209,3.692472801,4.222394393,5.320060072
6570,73.109410594,1,-0.039917788,-0.363066484,2.363142661,0.026106379,-0.546926464,-0.111032838,0.563513341,2.202711491,0.439800573,1.893752679,13.052415152,-2.465068705,0.000268536,0.000686463,0.003456256,0.004140486,0.008095061,0.025689731,0.099195425,0.148313281,0.296494854,3.692473912,4.222370340,5.319870342
6571,73.120538358,1,-0.039591997,-0.369013217,2.361933780,0.032480628,-0.521621876,-0.106290677,0.580921564,2.343848485,0.412603830,1.240096075,12.270680006,-2.415031833,0.000268535,0.000686459,0.003456157,0.004140492,0.008095071,0.025689652,0.099195128,0.148313082,0.296495741,3.692473129,4.222344884,5.319688610
6572,73.131666122,1,-0.039194344,-0.374669824,2.360775998,0.039008830,-0.494800577,-0.101847081,0.591253962,2.474820685,0.386225975,0.624449310,11.224875566,-2.318360558,0.000268535,0.000686455,0.003456076,0.004140497,0.008095051,0.025689276,0.099194959,0.148313404,0.296499658,3.692470981,4.222321063,5.319521172
6573,73.142793886,1,-0.038723546,-0.380020116,2.359666055,0.045614868,-0.466592025,-0.097690117,0.595003066,2.592697311,0.361166500,0.058077952,9.918909021,-2.178879703,0.000268535,0.000686453,0.003456014,0.004140499,0.008095009,0.025688654,0.099194900,0.148313992,0.296505482,3.692468183,4.222300998,5.319372659
6574,73.153921651,1,-0.038179133,-0.385049526,2.358600853,0.052228626,-0.437157754,-0.093802573,0.592735102,2.694669219,0.337872286,-0.457889859,8.370029212,-2.002108556,0.000268535,0.000686452,0.003455970,0.004140498,0.008094953,0.025687846,0.099194914,0.148314634,0.296512219,3.692465402,4.222285827,5.319246031
6575,73.165049415,1,-0.037561380,-0.389745453,2.357577510,0.058786091,-0.406689291,-0.090162626,0.584958492,2.778169920,0.316722966,-0.934730391,6.603811517,-1.794496634,0.000268534,0.000686452,0.003455942,0.004140495,0.008094892,0.025686915,0.099194964,0.148315176,0.296519036,3.692463112,4.222275789,5.319142679
6576,73.176177179,1,-0.036871247,-0.394097582,2.356593412,0.065228027,-0.375405023,-0.086744639,0.572009427,2.840948703,0.298023640,-1.390778306,4.651198187,-1.562942469,0.000268534,0.000686452,0.003455928,0.004140492,0.008094835,0.025685920,0.099195018,0.148315525,0.296525277,3.692461546,4.222270422,5.319062603
6577,73.187304943,1,-0.036110335,-0.398098158,2.355646245,0.071497759,-0.343546378,-0.083520012,0.554010645,2.881121524,0.282001514,-1.845449975,2.546854559,-1.314498947,0.000268534,0.000686453,0.003455925,0.004140488,0.008094785,0.025684916,0.099195057,0.148315648,0.296530464,3.692460716,4.222268798,5.319004631
6578,73.198432707,1,-0.035280874,-0.401742221,2.354734027,0.077538821,-0.311373535,-0.080458056,0.530883541,2.897209259,0.268804939,-2.314496064,0.329096802,-1.056301279,0.000268534,0.000686453,0.003455932,0.004140484,0.008094747,0.025683950,0.099195070,0.148315557,0.296534292,3.692460480,4.222269774,5.318966685
6579,73.209560471,1,-0.034385731,-0.405027791,2.353855124,0.083293058,-0.279160687,-0.077526870,0.502419416,2.888177393,0.258503037,-2.804962777,-1.960980482,-0.795378085,0.000268534,0.000686454,0.003455944,0.004140482,0.008094721,0.025683060,0.099195059,0.148315295,0.296536612,3.692460626,4.222272202,5.318946038
6580,73.220688236,1,-0.033428432,-0.407955991,2.353008260,0.088699783,-0.247190975,-0.074694215,0.468392533,2.853454191,0.251088640,-3.312666892,-4.281375327,-0.538410511,0.000268534,0.000686454,0.003455959,0.004140480,0.008094706,0.025682274,0.099195031,0.148314924,0.296537409,3.692460936,4.222275081,5.318939580
6581,73.231816000,1,-0.032413192,-0.410531123,2.352192517,0.093696265,-0.215751296,-0.071928334,0.428678271,2.792935090,0.246482949,-3.824630667,-6.590551526,-0.291513511,0.000268534,0.000686454,0.003455976,0.004140480,0.008094701,0.025681608,0.099194995,0.148314505,0.296536778,3.692461240,4.222277654,5.318944048
6582,73.242943764,1,-0.031344929,-0.412760676,2.351407323,0.098219262,-0.185127186,-0.069198708,0.383312225,2.706964902,0.244544163,-4.326324541,-8.849298627,-0.059883873,0.000268534,0.000686454,0.003455992,0.004140480,0.008094703,0.025681071,0.099194960,0.148314094,0.296534892,3.692461432,4.222279445,5.318956237
6583,73.254071528,1,-0.030229257,-0.414655288,2.350652435,0.102206744,-0.155597925,-0.066476703,0.332465165,2.596325454,0.245076036,-4.809020412,-11.017207619,0.151743589,0.000268534,0.000686454,0.003456006,0.004140480,0.008094709,0.025680663,0.099194931,0.148313733,0.296531984,3.692461477,4.222280243,5.318973163
6584,73.265199292,1,-0.029072472,-0.416228647,2.349927918,0.105598946,-0.127431486,-0.063736165,0.276359335,2.462277438,0.247829126,-5.271641949,-13.048596237,0.338542481,0.000268534,0.000686454,0.003456018,0.004140481,0.008094716,0.025680376,0.099194911,0.148313447,0.296528313,3.692461389,4.222280059,5.318992188
6585,73.276327056,1,-0.027881518,-0.417497333,2.349234108,0.108338593,-0.100878927,-0.060954007,0.215220920,2.306600713,0.252502560,-5.712690096,-14.897197945,0.496293208,0.000268534,0.000686453,0.003456026,0.004140481,0.008094722,0.025680199,0.099194901,0.148313246,0.296524148,3.692461212,4.222279060,5.319011106
6586,73.287454821,1,-0.026663962,-0.418480598,2.348571581,0.110371172,-0.076168730,-0.058110725,0.149334985,2.131564776,0.258755653,-6.122551237,-16.521579655,0.622070479,0.000268534,0.000686453,0.003456030,0.004140481,0.008094727,0.025680114,0.099194898,0.148313126,0.296519747,3.692461000,4.222277501,5.319028184
6587,73.298582585,1,-0.025427960,-0.419200090,2.347941108,0.111646119,-0.053501663,-0.055190762,0.079142712,1.939870283,0.266221833,-6.483059696,-17.885728179,0.714124567,0.000268534,0.000686453,0.003456030,0.004140481,0.008094729,0.025680106,0.099194900,0.148313076,0.296515344,3.692460800,4.222275662,5.319042176
6588,73.309710349,1,-0.024182195,-0.419679514,2.347343609,0.112119039,-0.033046340,-0.052182726,0.005321226,1.734585012,0.274521502,-6.770638085,-18.959827266,0.771873719,0.000268534,0.000686452,0.003456027,0.004140481,0.008094729,0.025680153,0.099194904,0.148313078,0.296511136,3.692460642,4.222273801,5.319052298
6589,73.320838113,1,-0.022935799,-0.419944255,2.346780108,0.111754595,-0.014935513,-0.049079460,-0.071172790,1.519075148,0.283274551,-6.958819270,-19.719834687,0.795756417,0.000268534,0.000686452,0.003456022,0.004140481,0.008094727,0.025680240,0.099194908,0.148313111,0.296507281,3.692460539,4.222272121,5.319058190
6590,73.331965877,1,-0.021698231,-0.420020962,2.346251684,0.110529764,0.000736890,-0.045877994,-0.149082716,1.296940558,0.292111033,-7.020953071,-20.148325983,0.787207032,0.000268534,0.000686452,0.003456014,0.004140480,0.008094723,0.025680348,0.099194910,0.148313157,0.296503891,3.692460490,4.222270754,5.319059850
6591,73.343093641,1,-0.020479122,-0.419937102,2.345759429,0.108437071,0.013917890,-0.042579359,-0.226881296,1.071923708,0.300683518,-6.936134162,-20.237421342,0.748836194,0.000268534,0.000686452,0.003456004,0.004140480,0.008094719,0.025680462,0.099194910,0.148313204,0.296501038,3.692460481,4.222269762,5.319057571
6592,73.354221406,1,-0.019288089,-0.419720499,2.345304401,0.105487121,0.024596432,-0.039188268,-0.302866377,0.847798185,0.308679354,-6.694220030,-19.989057625,0.684195612,0.000268534,0.000686452,0.003455993,0.004140480,0.008094714,0.025680572,0.099194909,0.148313240,0.296498750,3.692460496,4.222269142,5.319051862
6593,73.365349170,1,-0.018134521,-0.419398869,2.344887588,0.101709893,0.032803212,-0.035712690,-0.375273026,0.628288119,0.315826081,-6.292972794,-19.408628828,0.596720461,0.000268534,0.000686452,0.003455982,0.004140480,0.008094710,0.025680668,0.099194907,0.148313260,0.296497023,3.692460520,4.222268847,5.319043379
6594,73.376476934,1,-0.017027368,-0.418999354,2.344509870,0.097155034,0.038610063,-0.032163432,-0.442341372,0.417065550,0.321884407,-5.736105452,-18.500312032,0.488935517,0.000268534,0.000686452,0.003455972,0.004140480,0.008094707,0.025680743,0.099194904,0.148313264,0.296495824,3.692460541,4.222268802,5.319032853
6595,73.387604698,1,-0.015974916,-0.418548071,2.344171998,0.091891366,0.042129382,-0.028553818,-0.502402816,0.217742896,0.326639876,-5.036535001,-17.271723862,0.362896571,0.000268534,0.000686452,0.003455962,0.004140480,0.008094704,0.025680794,0.099194902,0.148313252,0.296495095,3.692460552,4.222268920,5.319021032
6596,73.398732462,1,-0.014984588,-0.418069668,2.343874556,0.086005304,0.043513141,-0.024899434,-0.553977347,0.033805089,0.329901068,-4.214360668,-15.738624008,0.220754104,0.000268534,0.000686452,0.003455952,0.004140480,0.008094702,0.025680820,0.099194900,0.148313229,0.296494766,3.692460553,4.222269119,5.319008630
6597,73.409860226,1,-0.014062756,-0.417586886,2.343617949,0.079598441,0.042950904,-0.021217855,-0.595817532,-0.131496316,0.331502790,-3.290187714,-13.927633216,0.065126887,0.000268534,0.000686452,0.003455945,0.004140480,0.008094702,0.025680820,0.099194898,0.148313200,0.296494757,3.692460545,4.222269331,5.318996289
6598,73.420987991,1,-0.013214592,-0.417120164,2.343402371,0.072785019,0.040666531,-0.017528318,-0.626894992,-0.275270078,0.331312091,-2.283271232,-11.876546354,-0.100846993,0.000268534,0.000686452,0.003455938,0.004140480,0.008094701,0.025680798,0.099194898,0.148313169,0.296494988,3.692460531,4.222269506,5.318984551
6599,73.432115755,1,-0.012443934,-0.416687281,2.343227800,0.065689499,0.036913518,-0.013851340,-0.646405947,-0.395096775,0.329232647,-1.215423609,-9.632015493,-0.273756964,0.000268534,0.000686452,0.003455933,0.004140480,0.008094702,0.025680757,0.099194898,0.148313139,0.296495378,3.692460515,4.222269615,5.318973843
6600,73.443243519,1,-0.011753195,-0.416303055,2.343093977,0.058443804,0.031969249,-0.010208296,-0.653828153,-0.489115379,0.325206806,-0.116649161,-7.247383222,-0.450082421,0.000268534,0.000686452,0.003455929,0.004140480,0.008094702,0.025680701,0.099194898,0.148313114,0.296495856,3.692460501,4.222269650,5.318964467
6601,73.454371283,1,-0.011143290,-0.415979116,2.343000402,0.051183521,0.026128404,-0.006620982,-0.649054152,-0.556087020,0.319216440,0.967599639,-4.780793080,-0.626250520,0.000268534,0.000686452,0.003455927,0.004140480,0.008094703,0.025680634,0.099194898,0.148313094,0.296496359,3.692460490,4.222269614,5.318956609
6602,73.465499047,1,-0.010613636,-0.415723749,2.342946336,0.044042299,0.019695803,-0.003111180,-0.632565301,-0.595429143,0.311282204,1.978629391,-2.291038094,-0.798955687,0.000268534,0.000686452,0.003455926,0.004140480,0.008094703,0.025680561,0.099194899,0.148313081,0.296496835,3.692460483,4.222269524,5.318950341
6603,73.476626811,1,-0.010162200,-0.415541828,2.342930795,0.037144714,0.012979186,0.000299754,-0.605510470,-0.607191017,0.301457925,2.857430179,0.167758492,-0.965574419,0.000268534,0.000686452,0.003455925,0.004140480,0.008094703,0.025680486,0.099194899,0.148313074,0.296497247,3.692460480,4.222269399,5.318945640
6604,73.487754576,1,-0.009785652,-0.415434815,2.342952563,0.030599079,0.006282533,0.003591206,-0.569646107,-0.591985626,0.289822579,3.554895128,2.548631385,-1.124194006,0.000268534,0.000686452,0.003455925,0.004140480,0.008094703,0.025680413,0.099194899,0.148313072,0.296497566,3.692460480,4.222269260,5.318942405
6605,73.498882340,1,-0.009479574,-0.415400839,2.343010203,0.024491398,-0.000099740,0.006743549,-0.527197699,-0.550904670,0.276473077,4.036361189,4.812512134,-1.273470761,0.000268534,0.000686452,0.003455926,0.004140480,0.008094703,0.025680345,0.099194899,0.148313073,0.296497778,3.692460482,4.222269124,5.318940473
6606,73.510010104,1,-0.009238735,-0.415434828,2.343102060,0.018881106,-0.005887638,0.009738309,-0.480684478,-0.485435506,0.261519623,4.283882532,6.926896890,-1.412270282,0.000268534,0.000686452,0.003455927,0.004140480,0.008094703,0.025680283,0.099194898,0.148313076,0.296497879,3.692460483,4.222269006,5.318939644
6607,73.521137868,1,-0.009057402,-0.415528694,2.343226285,0.013798831,-0.010819644,0.012558316,-0.432735101,-0.397406498,0.245086722,4.295300060,8.862450971,-1.539060289,0.000268534,0.000686452,0.003455929,0.004140480,0.008094703,0.025680231,0.099194898,0.148313079,0.296497871,3.692460485,4.222268913,5.318939692
6608,73.532265632,1,-0.008929667,-0.415671559,2.343380845,0.009246110,-0.014656364,0.015187891,-0.385923858,-0.288960732,0.227319378,4.082494043,10.592322845,-1.651736795,0.000268534,0.000686452,0.003455930,0.004140480,0.008094703,0.025680187,0.099194898,0.148313083,0.296497766,3.692460486,4.222268849,5.318940390
6609,73.543393397,1,-0.008849755,-0.415850019,2.343563542,0.005196866,-0.017183805,0.017613103,-0.342611389,-0.162508697,0.208386648,3.672212195,12.095982788,-1.748188832,0.000268534,0.000686452,0.003455931,0.004140480,0.008094702,0.025680153,0.099194898,0.148313085,0.296497579,3.692460485,4.222268811,5.318941517
6610,73.554521161,1,-0.008812324,-0.416048444,2.343772032,0.001600728,-0.018215914,0.019822030,-0.304776596,-0.020649015,0.188480020,3.106051320,13.359645278,-1.826436670,0.000268534,0.000686452,0.003455932,0.004140480,0.008094702,0.025680129,0.099194898,0.148313086,0.296497328,3.692460485,4.222268796,5.318942873
6611,73.565648925,1,-0.008812705,-0.416249294,2.344003853,-0.001611852,-0.017596309,0.021805004,-0.273863084,0.133892887,0.167813568,2.438133578,14.374247201,-1.884399140,0.000268534,0.000686452,0.003455933,0.004140480,0.008094702,0.025680113,0.099194898,0.148313086,0.296497033,3.692460484,4.222268797,5.318944284
6612,73.576776689,1,-0.008847078,-0.416433462,2.344256449,-0.004522931,-0.015199402,0.023554870,-0.250660159,0.298316022,0.146625013,1.731094379,15.135193584,-1.919905243,0.000268534,0.000686452,0.003455933,0.004140480,0.008094701,0.025680104,0.099194898,0.148313085,0.296496713,3.692460482,4.222268808,5.318945609
6613,73.587904453,1,-0.008912570,-0.416580619,2.344527198,-0.007219375,-0.010930967,0.025067254,-0.235237045,0.469793148,0.125176516,1.050851934,15.642535245,-1.930764746,0.000268534,0.000686452,0.003455933,0.004140480,0.008094701,0.025680101,0.099194898,0.148313083,0.296496386,3.692460481,4.222268824,5.318946744
6614,73.599032217,1,-0.009007264,-0.416669558,2.344813447,-0.009784754,-0.004728118,0.026340832,-0.226934959,0.645530814,0.103753452,0.461463961,15.902614455,-1.915054081,0.000268534,0.000686452,0.003455933,0.004140480,0.008094701,0.025680103,0.099194898,0.148313081,0.296496067,3.692460481,4.222268839,5.318947616
6615,73.610159982,1,-0.009130119,-0.416678547,2.345112548,-0.012291464,0.003441494,0.027377562,-0.224419046,0.822847028,0.082659668,0.019267136,15.929094328,-1.871407149,0.000268534,0.000686452,0.003455933,0.004140480,0.008094701,0.025680109,0.099194898,0.148313078,0.296495770,3.692460480,4.222268850,5.318948185
6616,73.621287746,1,-0.009280804,-0.416585654,2.345421891,-0.014793835,0.013581348,0.028182858,-0.225805246,0.999246461,0.062210985,-0.234696341,15.741405377,-1.799008497,0.000268534,0.000686452,0.003455932,0.004140480,0.008094701,0.025680117,0.099194898,0.148313076,0.296495505,3.692460480,4.222268857,5.318948441
6617,73.632415510,1,-0.009459467,-0.416369061,2.345738947,-0.017323111,0.025668435,0.028765690,-0.228868807,1.172468876,0.042730231,-0.280923451,15.361943161,-1.697379734,0.000268534,0.000686452,0.003455932,0.004140480,0.008094701,0.025680125,0.099194898,0.148313074,0.296495277,3.692460480,4.222268857,5.318948395
6618,73.643543274,1,-0.009666464,-0.416007338,2.346061307,-0.019885063,0.039656011,0.029138645,-0.231299705,1.340510180,0.024544289,-0.123596000,14.814166088,-1.566272322,0.000268534,0.000686452,0.003455931,0.004140480,0.008094701,0.025680134,0.099194898,0.148313073,0.296495090,3.692460480,4.222268853,5.318948079
6619,73.654671038,1,-0.009902072,-0.415479694,2.346386724,-0.022460467,0.055476497,0.029317956,-0.230954793,1.501631763,0.007981100,0.212534700,14.122339709,-1.405761718,0.000268534,0.000686452,0.003455930,0.004140480,0.008094701,0.025680141,0.099194898,0.148313072,0.296494945,3.692460480,4.222268846,5.318947537
6620,73.665798802,1,-0.010166232,-0.414766195,2.346713149,-0.025008087,0.073044467,0.029323496,-0.226042519,1.654362924,-0.006633557,0.690640168,13.309785292,-1.216098137,0.000268534,0.000686452,0.003455929,0.004140480,0.008094701,0.025680148,0.099194898,0.148313072,0.296494840,3.692460480,4.222268836,5.318946820
6621,73.676926567,1,-0.010458321,-0.413847940,2.347038776,-0.027469148,0.092259513,0.029178750,-0.215210891,1.797475060,-0.018976327,1.269285122,12.396515892,-0.997453611,0.000268534,0.000686452,0.003455928,0.004140480,0.008094701,0.025680152,0.099194898,0.148313072,0.296494772,3.692460481,4.222268826,5.318945983
6622,73.688054331,1,-0.010776988,-0.412707219,2.347362080,-0.029772461,0.113008706,0.028910790,-0.197587491,1.929937720,-0.028724980,1.903355172,11.397717533,-0.749828458,0.000268534,0.000686452,0.003455928,0.004140480,0.008094701,0.025680155,0.099194898,0.148313072,0.296494736,3.692460481,4.222268816,5.318945080
6623,73.699182095,1,-0.011120049,-0.411327638,2.347681857,-0.031840043,0.135168441,0.028550285,-0.172834912,2.050847441,-0.035554977,2.541573193,10.320480898,-0.472753080,0.000268534,0.000686452,0.003455927,0.004140480,0.008094701,0.025680156,0.099194898,0.148313072,0.296494726,3.692460480,4.222268808,5.318944162
6624,73.710309859,1,-0.011484439,-0.409694236,2.347997265,-0.033593429,0.158605310,0.028131554,-0.141210403,2.159329758,-0.039133712,3.129453394,9.163357364,-0.165311313,0.000268534,0.000686452,0.003455926,0.004140480,0.008094701,0.025680155,0.099194898,0.148313072,0.296494737,3.692460480,4.222268801,5.318943271
6625,73.721437623,1,-0.011866253,-0.407793587,2.348307865,-0.034960369,0.183175962,0.027692675,-0.103569362,2.254463416,-0.039118033,3.614594727,7.920159034,0.173388711,0.000268534,0.000686452,0.003455926,0.004140480,0.008094701,0.025680152,0.099194898,0.148313073,0.296494762,3.692460480,4.222268797,5.318942443
6626,73.732565387,1,-0.012260844,-0.405613922,2.348613661,-0.035881247,0.208726398,0.027275592,-0.061312448,2.335256814,-0.035158066,3.952864690,6.585351475,0.543537035,0.000268534,0.000686452,0.003455926,0.004140480,0.008094701,0.025680148,0.099194898,0.148313073,0.296494795,3.692460480,4.222268795,5.318941704
6627,73.743693152,1,-0.012662998,-0.403145248,2.348915148,-0.036314474,0.235091310,0.026926130,-0.016249295,2.400676175,-0.026907864,4.115711752,5.156925126,0.944239270,0.000268534,0.000686452,0.003455925,0.004140480,0.008094701,0.025680144,0.099194898,0.148313073,0.296494832,3.692460480,4.222268794,5.318941073
6628,73.754820916,1,-0.013067155,-0.400379474,2.349213350,-0.036239987,0.262093841,0.026693885,0.029594208,2.449685732,-0.014037400,4.092810666,3.636669106,1.373509875,0.000268534,0.000686452,0.003455925,0.004140480,0.008094701,0.025680138,0.099194898,0.148313073,0.296494869,3.692460480,4.222268795,5.318940557
6629,73.765948680,1,-0.013467662,-0.397310543,2.349509866,-0.035660586,0.289545803,0.026631980,0.074160542,2.481294078,0.003754465,3.887388029,2.030812104,1.828115539,0.000268534,0.000686452,0.003455925,0.004140480,0.008094701,0.025680133,0.099194898,0.148313073,0.296494902,3.692460480,4.222268796,5.318940159
6630,73.777076444,1,-0.013859019,-0.393934548,2.349806899,-0.034601602,0.317248463,0.026796660,0.115470362,2.494605072,0.026725407,3.509660251,0.350371220,2.303461922,0.000268534,0.000686452,0.003455925,0.004140480,0.008094701,0.025680127,0.099194898,0.148313073,0.296494929,3.692460480,4.222268797,5.318939873
6631,73.788204208,1,-0.014236131,-0.390249851,2.350107298,-0.033109650,0.344993914,0.027246723,0.151686801,2.488878847,0.055073471,2.974952265,-1.387247311,2.793377534,0.000268534,0.000686452,0.003455925,0.004140480,0.008094701,0.025680122,0.099194898,0.148313072,0.296494949,3.692460480,4.222268798,5.318939689
6632,73.799331972,1,-0.014594529,-0.386257164,2.350414573,-0.031250717,0.372567243,0.028042752,0.181177111,2.463607761,0.088918814,2.305061590,-3.157934359,3.290069041,0.000268534,0.000686452,0.003455925,0.004140480,0.008094701,0.025680117,0.099194898,0.148313072,0.296494960,3.692460480,4.222268799,5.318939594
6633,73.810459737,1,-0.014930575,-0.381959621,2.350732915,-0.029107450,0.399749500,0.029246156,0.202593580,2.418585858,0.128286592,1.529244997,-4.931466678,3.784252158,0.000268534,0.000686452,0.003455925,0.004140480,0.008094701,0.025680113,0.099194898,0.148313072,0.296494963,3.692460480,4.222268799,5.318939571
6634,73.821587501,1,-0.015241630,-0.377362792,2.351067199,-0.026775557,0.426321463,0.030918015,0.214947388,2.353983748,0.173089810,0.682496293,-6.670106209,4.265023880,0.000268534,0.000686452,0.003455926,0.004140480,0.008094701,0.025680109,0.099194898,0.148313072,0.296494958,3.692460480,4.222268799,5.318939604
6635,73.832715265,1,-0.015526167,-0.372474673,2.351422970,-0.024359462,0.452068316,0.033117733,0.217671700,2.270437825,0.223110777,-0.194033509,-8.328055002,4.719826182,0.000268534,0.000686452,0.003455926,0.004140480,0.008094701,0.025680106,0.099194898,0.148313072,0.296494946,3.692460480,4.222268799,5.318939675
6636,73.843843029,1,-0.015783851,-0.367305595,2.351806419,-0.021967221,0.476785284,0.035901484,0.210691500,2.169125208,0.277984702,-1.053720035,-9.854783416,5.134889349,0.000268534,0.000686452,0.003455926,0.004140480,0.008094701,0.025680104,0.099194898,0.148313072,0.296494930,3.692460480,4.222268798,5.318939770
6637,73.854970793,1,-0.016015541,-0.361868087,2.352224334,-0.019704796,0.500283842,0.039320515,0.194458411,2.051789748,0.337189854,-1.849400668,-11.199530713,5.495870354,0.000268534,0.000686452,0.003455926,0.004140480,0.008094701,0.025680103,0.099194898,0.148313072,0.296494909,3.692460480,4.222268797,5.318939875
6638,73.866098557,1,-0.016223239,-0.356176653,2.352684040,-0.017670258,0.522397972,0.043419378,0.169934357,1.920727984,0.400044173,-2.536705667,-12.314166082,5.788385706,0.000268534,0.000686452,0.003455926,0.004140480,0.008094701,0.025680102,0.099194898,0.148313072,0.296494886,3.692460480,4.222268797,5.318939977
6639,73.877226322,1,-0.016409964,-0.350247494,2.353193312,-0.015948280,0.542990089,0.048234150,0.138560563,1.778743028,0.465708161,-3.073855755,-13.156462218,5.998650646,0.000268534,0.000686452,0.003455926,0.004140480,0.008094701,0.025680101,0.099194898,0.148313072,0.296494861,3.692460480,4.222268796,5.318940069
