timestamp_s,depth_m,pixel_u,pixel_v
1777900765.580577,2.350000,382.400970,51.070049
1777900765.591706,2.354000,382.892944,49.014599
1777900765.602833,2.406000,383.114349,46.956203
1777900765.613960,2.346000,383.553833,45.035896
1777900765.625088,2.384000,384.068176,43.209595
1777900765.636215,2.342000,384.523804,41.579365
1777900765.647342,2.342000,385.223053,39.984962
1777900765.658470,2.375000,385.997559,38.566910
1777900765.669597,2.337000,386.754395,37.197994
1777900765.680725,2.350000,387.435699,35.900261
1777900765.691853,2.350000,388.211182,34.811707
1777900765.702980,2.337000,389.051666,33.839794
1777900765.714107,2.179000,389.735382,32.893131
1777900765.725235,2.293000,390.500000,32.169270
1777900765.736362,2.380000,391.330750,31.312662
1777900765.747489,2.393000,391.948334,30.777779
1777900765.758617,2.380000,392.643768,30.315521
1777900765.769745,2.325000,393.450806,29.950819
1777900765.780872,2.261000,393.948334,29.777779
1777900765.792000,2.358000,394.388458,29.317585
1777900765.803127,2.350000,394.874664,29.258667
1777900765.814254,2.354000,395.330658,29.106667
1777900765.825382,2.363000,395.491791,29.087431
1777900765.836509,2.346000,395.716156,29.122396
1777900765.847636,2.317000,395.984131,29.124338
1777900765.858764,2.337000,396.102753,29.310778
1777900765.869892,2.337000,396.055542,29.619047
1777900765.881019,2.337000,395.834656,29.818666
1777900765.892147,2.337000,395.829559,30.022556
1777900765.903274,2.346000,395.681946,30.600510
1777900765.914401,2.354000,395.500000,31.169271
1777900765.925528,2.337000,395.275696,31.681704
1777900765.936656,2.375000,394.947754,32.402985
1777900765.947783,2.367000,394.586578,33.242893
1777900765.958911,2.325000,394.381317,34.148991
1777900765.970039,2.358000,394.000000,35.230045
1777900765.981166,2.358000,393.798065,36.287106
1777900765.992293,2.342000,393.345673,37.575310
1777900766.003421,2.337000,393.050140,38.829575
1777900766.014548,2.346000,392.743225,40.306171
1777900766.025675,2.333000,392.365906,41.651630
1777900766.036803,2.375000,392.209534,43.190475
1777900766.047930,2.371000,392.034058,44.676399
1777900766.059058,2.380000,391.951385,46.451389
1777900766.070186,2.342000,391.520264,48.220722
1777900766.081313,2.375000,391.333344,49.993332
1777900766.092440,2.397000,391.324677,51.902596
1777900766.103568,2.410000,391.260223,53.724731
1777900766.114695,2.419000,391.110382,55.560707
1777900766.125822,2.424000,390.935486,57.630108
1777900766.136950,2.479000,390.960785,59.697166
1777900766.159204,2.380000,390.959656,63.717621
1777900766.170333,2.502000,391.255768,65.932915
1777900766.181460,2.502000,391.423309,68.222900
1777900766.192587,2.488000,391.575562,70.306419
1777900766.203715,2.428000,391.878052,72.585365
1777900766.225969,2.346000,392.380096,76.987808
1777900766.237098,2.419000,392.808075,79.149498
1777900766.248224,2.428000,393.119202,81.367676
1777900766.259351,2.469000,393.768921,83.642128
1777900766.270480,2.442000,394.079651,85.807129
1777900766.281607,2.451000,394.706757,87.981010
1777900766.292734,2.460000,395.258545,89.961540
1777900766.303862,2.497000,396.019226,92.123932
1777900766.314989,2.541000,396.703003,94.153847
1777900766.326117,2.479000,397.512512,96.025002
1777900766.337244,2.455000,398.387512,97.862503
1777900766.348372,2.474000,399.120422,99.795700
1777900766.359499,2.451000,399.993256,101.479729
1777900766.370626,2.474000,400.863129,103.328918
1777900766.381754,2.479000,401.536774,104.904411
1777900766.392881,2.581000,402.747620,106.578575
1777900766.404008,2.576000,403.816101,108.388504
1777900766.415136,2.497000,404.852142,109.867165
1777900766.426263,2.596000,405.891724,111.353279
1777900766.437390,2.531000,406.746674,112.688004
1777900766.448519,2.442000,408.000000,114.000000
1777900766.459646,2.497000,408.729462,115.243965
1777900766.470773,2.512000,409.193481,116.365967
1777900766.481901,2.627000,409.566681,117.608330
1777900766.493028,2.675000,410.677338,118.474670
1777900766.504155,2.697000,411.779602,119.063362
1777900766.515283,2.502000,412.872620,119.783195
1777900766.526410,2.556000,414.016663,120.058334
1777900766.537538,2.526000,415.247131,120.732758
1777900766.548666,2.375000,415.765442,121.350616
1777900766.559793,2.460000,416.056976,121.820679
1777900766.570920,2.512000,416.766663,122.031250
1777900766.582048,2.502000,417.288239,122.680389
1777900766.593175,2.502000,417.732544,122.812012
1777900766.604302,2.507000,418.242584,123.103706
