frame_idx,t_s,measured,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,acc_x,acc_y,acc_z,jerk_x,jerk_y,jerk_z,pos_sd_x,pos_sd_y,pos_sd_z,vel_sd_x,vel_sd_y,vel_sd_z,acc_sd_x,acc_sd_y,acc_sd_z,jerk_sd_x,jerk_sd_y,jerk_sd_z
5589,62.192857820,1,0.001011894,0.659212196,2.439346645,0.000942515,-0.002424533,-0.000508096,0.017416754,0.024395413,0.101839192,-0.482486479,0.609722255,-0.312192817,0.000268534,0.000686451,0.003455920,0.004140475,0.008094693,0.025680073,0.099194833,0.148312975,0.296494533,3.692459678,4.222267877,5.318938415
5590,62.203985546,1,0.001023344,0.659186862,2.439347221,0.001104312,-0.002117311,0.000604678,0.011484653,0.030630410,0.098058299,-0.578526684,0.506536721,-0.367586988,0.000268534,0.000686451,0.003455920,0.004140475,0.008094693,0.025680073,0.099194833,0.148312975,0.296494533,3.692459678,4.222267877,5.318938415
5591,62.215113271,1,0.001036206,0.659165307,2.439359934,0.001194861,-0.001747619,0.001671921,0.004680924,0.035578488,0.093653764,-0.637070427,0.379212375,-0.424206837,0.000268534,0.000686451,0.003455920,0.004140475,0.008094693,0.025680073,0.099194833,0.148312975,0.296494533,3.692459678,4.222267877,5.318938415
5592,62.226240997,1,0.001049644,0.659148142,2.439384236,0.001207018,-0.001331148,0.002686632,-0.002516329,0.039006285,0.088615437,-0.647976947,0.234882102,-0.481333330,0.000268534,0.000686451,0.003455920,0.004140475,0.008094693,0.025680073,0.099194833,0.148312975,0.296494533,3.692459678,4.222267877,5.318938415
5593,62.237368722,1,0.001062773,0.659135789,2.439419505,0.001139487,-0.000885649,0.003641748,-0.009543359,0.040785823,0.082944193,-0.606058073,0.085207827,-0.537716513,0.000268534,0.000686451,0.003455920,0.004140475,0.008094693,0.025680073,0.099194833,0.148312975,0.296494533,3.692459678,4.222267877,5.318938415
5594,62.248496448,1,0.001074727,0.659128470,2.439465038,0.000997446,-0.000429513,0.004530305,-0.015812125,0.040933390,0.076656808,-0.512566628,-0.056239788,-0.591812484,0.000268534,0.000686451,0.003455920,0.004140475,0.008094693,0.025680073,0.099194833,0.148312975,0.296494533,3.692459678,4.222267877,5.318938415
5595,62.259624173,1,0.001084737,0.659126205,2.439520057,0.000792378,0.000019867,0.005345618,-0.020792201,0.039608473,0.069787124,-0.376501004,-0.177820883,-0.642150129,0.000268534,0.000686451,0.003455920,0.004140475,0.008094693,0.025680073,0.099194833,0.148312975,0.296494533,3.692459678,4.222267877,5.318938415
5596,62.270751899,1,0.001092189,0.659128832,2.439583712,0.000540984,0.000447507,0.006081468,-0.024085807,0.037076372,0.062383676,-0.212070207,-0.272446804,-0.687587855,0.000268534,0.000686451,0.003455920,0.004140475,0.008094693,0.025680073,0.099194833,0.148312975,0.296494533,3.692459678,4.222267877,5.318938415
5597,62.281879624,1,0.001096679,0.659136040,2.439655087,0.000263450,0.000841726,0.006732235,-0.025468569,0.033657704,0.054506002,-0.035946537,-0.336707337,-0.727239115,0.000268534,0.000686451,0.003455920,0.004140475,0.008094693,0.025680073,0.099194833,0.148312975,0.296494533,3.692459678,4.222267877,5.318938415
5598,62.293007350,1,0.001098036,0.659147411,2.439733207,-0.000018587,0.001194594,0.007293020,-0.024904005,0.029706194,0.046223490,0.135362357,-0.367710478,-0.760190683,0.000268534,0.000686451,0.003455920,0.004140475,0.008094693,0.025680073,0.099194833,0.148312975,0.296494533,3.692459678,4.222267877,5.318938415
5599,62.304135075,1,0.001096327,0.659162458,2.439817048,-0.000284057,0.001502300,0.007759753,-0.022526258,0.025606663,0.037615892,0.287822752,-0.363093617,-0.785528099,0.000268534,0.000686451,0.003455920,0.004140475,0.008094693,0.025680073,0.099194833,0.148312975,0.296494533,3.692459678,4.222267877,5.318938415
5600,62.315262801,1,0.001091846,0.659180679,2.439905543,-0.000514202,0.001765406,0.008129302,-0.018611111,0.021755023,0.028771913,0.409936342,-0.323740048,-0.802606186,0.000268534,0.000686451,0.003455920,0.004140475,0.008094693,0.025680073,0.099194833,0.148312975,0.296494533,3.692459678,4.222267877,5.318938415
5601,62.326390526,1,0.001085071,0.659201600,2.439997600,-0.000694002,0.001988715,0.008399553,-0.013552671,0.018505380,0.019784634,0.491771049,-0.256616924,-0.811315166,0.000268534,0.000686451,0.003455920,0.004140475,0.008094693,0.025680073,0.099194833,0.148312975,0.296494533,3.692459678,4.222267877,5.318938415
5602,62.337518252,1,0.001076625,0.659224821,2.440092107,-0.000813400,0.002180408,0.008569426,-0.007842731,0.016101831,0.010745460,0.526360576,-0.173859037,-0.812007516,0.000268534,0.000686451,0.003455920,0.004140475,0.008094693,0.025680073,0.099194833,0.148312975,0.296494533,3.692459678,4.222267877,5.318938415
5603,62.348645977,1,0.001067209,0.659250046,2.440187944,-0.000868108,0.002350610,0.008638829,-0.002012975,0.014649265,0.001741459,0.514123635,-0.087457691,-0.805031825,0.000268534,0.000686451,0.003455920,0.004140475,0.008094693,0.025680073,0.099194833,0.148312975,0.296494533,3.692459678,4.222267877,5.318938415
5604,62.359773703,1,0.001057540,0.659277095,2.440283998,-0.000859555,0.002509919,0.008608626,0.003455417,0.014132735,-0.007143099,0.463213640,-0.007139618,-0.790563847,0.000268534,0.000686451,0.003455920,0.004140475,0.008094693,0.025680073,0.099194833,0.148312975,0.296494533,3.692459678,4.222267877,5.318938415
5605,62.370901428,1,0.001048291,0.659305902,2.440379170,-0.000793921,0.002668191,0.008480606,0.008196709,0.014435432,-0.015825643,0.385502634,0.058345443,-0.768753607,0.000268534,0.000686451,0.003455920,0.004140475,0.008094693,0.025680073,0.099194833,0.148312975,0.296494533,3.692459678,4.222267877,5.318938415
5606,62.382029154,1,0.001040048,0.659336503,2.440472385,-0.000680708,0.002833440,0.008257467,0.011978177,0.015342252,-0.024225849,0.292332381,0.099882737,-0.739877651,0.000268534,0.000686451,0.003455920,0.004140475,0.008094693,0.025680073,0.099194833,0.148312975,0.296494533,3.692459678,4.222267877,5.318938415
5607,62.393156879,1,0.001033276,0.659369007,2.440562604,-0.000531380,0.003010728,0.007942781,0.014672425,0.016540373,-0.032266775,0.190881500,0.109764767,-0.704204172,0.000268534,0.000686451,0.003455920,0.004140475,0.008094693,0.025680073,0.099194833,0.148312975,0.296494533,3.692459678,4.222267877,5.318938415
5608,62.404284605,1,0.001028309,0.659403558,2.440648832,-0.000358461,0.003201245,0.007540967,0.016210245,0.017654984,-0.039873073,0.085175282,0.084747579,-0.661737010,0.000268534,0.000686451,0.003455920,0.004140475,0.008094693,0.025680073,0.099194833,0.148312975,0.296494533,3.692459678,4.222267877,5.318938415
5609,62.415412330,1,0.001025338,0.659440290,2.440730128,-0.000174979,0.003401914,0.007057286,0.016574305,0.018303731,-0.046967722,-0.018720656,0.026679121,-0.612179772,0.000268534,0.000686451,0.003455920,0.004140475,0.008094693,0.025680073,0.099194833,0.148312975,0.296494533,3.692459678,4.222267877,5.318938415
5610,62.426540056,1,0.001024407,0.659479280,2.440805614,0.000006300,0.003605579,0.006497876,0.015834814,0.018138106,-0.053470221,-0.111506203,-0.061243840,-0.555302148,0.000268534,0.000686451,0.003455920,0.004140475,0.008094693,0.025680073,0.099194833,0.148312975,0.296494533,3.692459678,4.222267877,5.318938415
5611,62.437667781,1,0.001025427,0.659520505,2.440874486,0.000173985,0.003801380,0.005869780,0.014168994,0.016840022,-0.059299138,-0.183834319,-0.176239347,-0.491123597,0.000268534,0.000686451,0.003455920,0.004140475,0.008094693,0.025680073,0.099194833,0.148312975,0.296494533,3.692459678,4.222267877,5.318938415
5612,62.448795507,1,0.001028195,0.659563800,2.440936023,0.000319182,0.003975126,0.005180945,0.011842507,0.014132771,-0.064373561,-0.229623151,-0.313573330,-0.419713121,0.000268534,0.000686451,0.003455920,0.004140475,0.008094693,0.025680073,0.099194833,0.148312975,0.296494533,3.692459678,4.222267877,5.318938415
5613,62.459923232,1,0.001032426,0.659608829,2.440989598,0.000436238,0.004109878,0.004440212,0.009163295,0.009801594,-0.068613802,-0.247385600,-0.466981819,-0.341234018,0.000268534,0.000686451,0.003455920,0.004140475,0.008094693,0.025680073,0.099194833,0.148312975,0.296494533,3.692459678,4.222267877,5.318938415
5614,62.471050958,1,0.001037791,0.659655053,2.441034685,0.000522911,0.004186712,0.003657295,0.006426259,0.003706589,-0.071942825,-0.241187297,-0.629288518,-0.256001512,0.000268534,0.000686451,0.003455920,0.004140475,0.008094693,0.025680073,0.099194833,0.148312975,0.296494533,3.692459678,4.222267877,5.318938415
5615,62.482178683,1,0.001043953,0.659701717,2.441070875,0.000579879,0.004185628,0.002842744,0.003853558,-0.004201867,-0.074287460,-0.219383229,-0.791030344,-0.164356246,0.000268534,0.000686451,0.003455920,0.004140475,0.008094693,0.025680073,0.099194833,0.148312975,0.296494533,3.692459678,4.222267877,5.318938415
5616,62.493306409,1,0.001050595,0.659747843,2.441097877,0.000609747,0.004086731,0.002007905,0.001567039,-0.013848342,-0.075577764,-0.191224784,-0.939259856,-0.066540671,0.000268534,0.000686451,0.003455920,0.004140475,0.008094693,0.025680073,0.099194833,0.148312975,0.296494533,3.692459678,4.222267877,5.318938415
5617,62.504434134,1,0.001057435,0.659792238,2.441115531,0.000615929,0.003871828,0.001164888,-0.000404682,-0.024998378,-0.075746263,-0.163610180,-1.058608739,0.037223621,0.000268534,0.000686451,0.003455920,0.004140475,0.008094693,0.025680073,0.099194833,0.148312975,0.296494533,3.692459678,4.222267877,5.318938415
5618,62.515561860,1,0.001064228,0.659833527,2.441123819,0.000601807,0.003526297,0.000326538,-0.002089948,-0.037244458,-0.074728785,-0.140188217,-1.133974574,0.146509790,0.000268534,0.000686451,0.003455920,0.004140475,0.008094693,0.025680073,0.099194833,0.148312975,0.296494533,3.692459678,4.222267877,5.318938415
5619,62.526689585,1,0.001070764,0.659870198,2.441122866,0.000570264,0.003040919,-0.000493624,-0.003546877,-0.050031355,-0.072468643,-0.122704271,-1.154501225,0.260350795,0.000268534,0.000686451,0.003455920,0.004140475,0.008094693,0.025680073,0.099194833,0.148312975,0.296494533,3.692459678,4.222267877,5.318938415
5620,62.537817311,1,0.001076863,0.659900675,2.441112953,0.000523465,0.002413206,-0.001281516,-0.004842986,-0.062714707,-0.068923574,-0.111148029,-1.114792471,0.377143057,0.000268534,0.000686451,0.003455920,0.004140475,0.008094693,0.025680073,0.099194833,0.148312975,0.296494533,3.692459678,4.222267877,5.318938415
5621,62.548945036,1,0.001082363,0.659923394,2.441094519,0.000462858,0.001648106,-0.002022698,-0.006036702,-0.074606682,-0.064071349,-0.103961760,-1.011763186,0.494959117,0.000268534,0.000686451,0.003455920,0.004140475,0.008094693,0.025680073,0.099194833,0.148312975,0.296494533,3.692459678,4.222267877,5.318938415
5622,62.560072762,1,0.001087116,0.659936891,2.441068164,0.000389348,0.000758404,-0.002702601,-0.007167453,-0.084987170,-0.057911742,-0.099673448,-0.842846742,0.611766250,0.000268534,0.000686451,0.003455920,0.004140475,0.008094693,0.025680073,0.099194833,0.148312975,0.296494533,3.692459678,4.222267877,5.318938415
5623,62.571200487,1,0.001090982,0.659939887,2.441034652,0.000303482,-0.000234987,-0.003306785,-0.008259801,-0.093121669,-0.050468518,-0.096595729,-0.608639366,0.725239100,0.000268534,0.000686451,0.003455920,0.004140475,0.008094693,0.025680073,0.099194833,0.148312975,0.296494533,3.692459678,4.222267877,5.318938415
5624,62.582328213,1,0.001093826,0.659931383,2.440994903,0.000205683,-0.001303134,-0.003821229,-0.009307084,-0.098314111,-0.041793996,-0.090766814,-0.315713891,0.832555040,0.000268534,0.000686451,0.003455920,0.004140475,0.008094693,0.025680073,0.099194833,0.148312975,0.296494533,3.692459678,4.222267877,5.318938415
5625,62.593455938,1,0.001095518,0.659910742,2.440949991,0.000096719,-0.002409899,-0.004232678,-0.010253118,-0.099977395,-0.031974656,-0.077790113,0.023068252,0.930420380,0.000268534,0.000686451,0.003455920,0.004140475,0.008094693,0.025680073,0.099194833,0.148312975,0.296494533,3.692459678,4.222267877,5.318938415
5626,62.604583664,1,0.001095943,0.659877761,2.440901130,-0.000021774,-0.003513512,-0.004529050,-0.011001385,-0.097694144,-0.021135216,-0.054908979,0.390507138,1.015306627,0.000268534,0.000686451,0.003455920,0.004140475,0.008094693,0.025680073,0.099194833,0.148312975,0.296494533,3.692459678,4.222267877,5.318938415
5627,62.615711389,1,0.001095009,0.659832726,2.440849661,-0.000146953,-0.004568674,-0.004699872,-0.011434444,-0.091252537,-0.009439753,-0.021113499,0.767047599,1.083698077,0.000268534,0.000686451,0.003455920,0.004140475,0.008094693,0.025680073,0.099194833,0.148312975,0.296494533,3.692459678,4.222267877,5.318938415
5628,62.626839115,1,0.001092663,0.659776435,2.440797029,-0.000274640,-0.005528978,-0.004736708,-0.011433236,-0.080667108,0.002909358,0.022882304,1.131762688,1.132257311,0.000268534,0.000686451,0.003455920,0.004140475,0.008094693,0.025680073,0.099194833,0.148312975,0.296494533,3.692459678,4.222267877,5.318938415
5629,62.637966840,1,0.001088907,0.659710196,2.440744763,-0.000399412,-0.006349473,-0.004633575,-0.010895910,-0.066183750,0.015674715,0.074720343,1.464470924,1.158077977,0.000268534,0.000686451,0.003455920,0.004140475,0.008094693,0.025680073,0.099194833,0.148312975,0.296494533,3.692459678,4.222267877,5.318938415
5630,62.649094566,1,0.001083808,0.659635796,2.440694439,-0.000514890,-0.006989137,-0.004387300,-0.009755462,-0.048257682,0.028590224,0.130513135,1.747978090,1.158940414,0.000268534,0.000686451,0.003455920,0.004140475,0.008094693,0.025680073,0.099194833,0.148312975,0.296494533,3.692459678,4.222267877,5.318938415
5631,62.660222291,1,0.001077508,0.659555451,2.440647653,-0.000614220,-0.007412999,-0.003997790,-0.007995974,-0.027512771,0.041369661,0.185003910,1.969348431,1.133467252,0.000268534,0.000686451,0.003455920,0.004140475,0.008094693,0.025680073,0.099194833,0.148312975,0.296494533,3.692459678,4.222267877,5.318938415
5632,62.671350017,1,0.001070224,0.659471720,2.440605986,-0.000690720,-0.007593733,-0.003468204,-0.005666434,-0.004690800,0.053716449,0.231835446,2.120256909,1.081169988,0.000268534,0.000686451,0.003455920,0.004140475,0.008094693,0.025680073,0.099194833,0.148312975,0.296494533,3.692459678,4.222267877,5.318938415
5633,62.682477742,1,0.001062242,0.659387421,2.440570963,-0.000738664,-0.007512698,-0.002805015,-0.002890628,0.019396236,0.065333233,0.264109149,2.196167403,1.002374253,0.000268534,0.000686451,0.003455920,0.004140475,0.008094693,0.025680073,0.099194833,0.148312975,0.296494533,3.692459678,4.222267877,5.318938415
5634,62.693605468,1,0.001053905,0.659305528,2.440544019,-0.000754107,-0.007160533,-0.002017970,0.000139014,0.043893364,0.075929541,0.277025264,2.193071522,0.897915665,0.000268534,0.000686451,0.003455920,0.004140475,0.008094693,0.025680073,0.099194833,0.148312975,0.296494533,3.692459678,4.222267877,5.318938415
5635,62.704733193,1,0.001045586,0.659229065,2.440526464,-0.000735450,-0.006537700,-0.001119995,0.003201803,0.067883022,0.085225095,0.270399928,2.103389809,0.768757769,0.000268534,0.000686451,0.003455920,0.004140475,0.008094693,0.025680073,0.099194833,0.148312975,0.296494533,3.692459678,4.222267877,5.318938415
5636,62.715860919,1,0.001037661,0.659160992,2.440519445,-0.000683482,-0.005655398,-0.000127069,0.006095326,0.090351606,0.092951715,0.247156755,1.918522706,0.616205608,0.000268534,0.000686451,0.003455920,0.004140475,0.008094693,0.025680073,0.099194833,0.148312975,0.296494533,3.692459678,4.222267877,5.318938415
5637,62.726988644,1,0.001030488,0.659104081,2.440523918,-0.000601053,-0.004536560,0.000941939,0.008650734,0.110211779,0.098859992,0.210004055,1.634580081,0.442389646,0.000268534,0.000686451,0.003455920,0.004140475,0.008094693,0.025680073,0.099194833,0.148312975,0.296494533,3.692459678,4.222267877,5.318938415
5638,62.738116370,1,0.001024381,0.659060778,2.440540611,-0.000492731,-0.003216278,0.002065542,0.010729139,0.126385482,0.102730989,0.162145878,1.258253349,0.250750309,0.000268534,0.000686451,0.003455920,0.004140475,0.008094693,0.025680073,0.099194833,0.148312975,0.296494533,3.692459678,4.222267877,5.318938415
5639,62.749244095,1,0.001019596,0.659033077,2.440570003,-0.000364394,-0.001740940,0.003220061,0.012236867,0.137946501,0.104392743,0.108198848,0.809973255,0.046262958,0.000268534,0.000686451,0.003455920,0.004140475,0.008094693,0.025680073,0.099194833,0.148312975,0.296494533,3.692459678,4.222267877,5.318938415
5640,62.760371821,1,0.001016321,0.659022404,2.440612296,-0.000222680,-0.000165728,0.004380240,0.013129432,0.144260492,0.103735839,0.052067021,0.321049930,-0.164878634,0.000268534,0.000686451,0.003455920,0.004140475,0.008094693,0.025680073,0.099194833,0.148312975,0.296494533,3.692459678,4.222267877,5.318938415
5641,62.771499546,1,0.001014664,0.659029536,2.440667411,-0.000074529,0.001449190,0.005520003,0.013391911,0.145073735,0.100723696,-0.005128591,-0.172795642,-0.375919089,0.000268534,0.000686451,0.003455920,0.004140475,0.008094693,0.025680073,0.099194833,0.148312975,0.296494533,3.692459678,4.222267877,5.318938415
5642,62.782627272,1,0.001014659,0.659054577,2.440734974,0.000072971,0.003043004,0.006613287,0.013009559,0.140519630,0.095394402,-0.063799971,-0.638628087,-0.580292952,0.000268534,0.000686451,0.003455920,0.004140475,0.008094693,0.025680073,0.099194833,0.148312975,0.296494533,3.692459678,4.222267877,5.318938416
5643,62.793754997,1,0.001016259,0.659096968,2.440814327,0.000212569,0.004558300,0.007634846,0.011971636,0.131061919,0.087855739,-0.122456086,-1.050607132,-0.772107796,0.000268534,0.000686451,0.003455920,0.004140475,0.008094693,0.025680073,0.099194833,0.148312975,0.296494533,3.692459678,4.222267877,5.318938416
5644,62.804882723,1,0.001019334,0.659155543,2.440904537,0.000337052,0.005944220,0.008560978,0.010301838,0.117395043,0.078275344,-0.176282637,-1.393555854,-0.946553653,0.000268534,0.000686451,0.003455920,0.004140475,0.008094693,0.025680073,0.099194833,0.148312975,0.296494533,3.692459678,4.222267877,5.318938416
5645,62.816010448,1,0.001023679,0.659228620,2.441004421,0.000439831,0.007158363,0.009370120,0.008093085,0.100328146,0.066868432,-0.218084723,-1.661076792,-1.099815752,0.000268534,0.000686451,0.003455920,0.004140475,0.008094693,0.025680073,0.099194833,0.148312975,0.296494533,3.692459678,4.222267877,5.318938416
5646,62.827138174,1,0.001029023,0.659314095,2.441112568,0.000515798,0.008167610,0.010043326,0.005517137,0.080710441,0.053888345,-0.241460441,-1.852337683,-1.228867602,0.000268534,0.000686451,0.003455920,0.004140475,0.008094693,0.025680073,0.099194833,0.148312975,0.296494533,3.692459678,4.222267877,5.318938416
5647,62.838265899,1,0.001035048,0.659409545,2.441227376,0.000562083,0.008948241,0.010564639,0.002797012,0.059373855,0.039617743,-0.244055341,-1.970788628,-1.331435170,0.000268534,0.000686451,0.003455920,0.004140475,0.008094693,0.025680073,0.099194833,0.148312975,0.296494533,3.692459678,4.222267877,5.318938416
5648,62.849393625,1,0.001041421,0.659512338,2.441347078,0.000578337,0.009485530,0.010921377,0.000153339,0.037098883,0.024361031,-0.228436286,-2.022124448,-1.405886961,0.000268534,0.000686451,0.003455920,0.004140475,0.008094693,0.025680073,0.099194833,0.148312975,0.296494533,3.692459678,4.222267877,5.318938416
5649,62.860521350,1,0.001047815,0.659619723,2.441469791,0.000566447,0.009773039,0.011104329,-0.002235300,0.014590304,0.008436906,-0.198833047,-2.014277719,-1.451296212,0.000268534,0.000686451,0.003455920,0.004140475,0.008094693,0.025680073,0.099194833,0.148312975,0.296494533,3.692459678,4.222267877,5.318938416
5650,62.871649076,1,0.001053936,0.659728918,2.441593544,0.000530052,0.009811639,0.011107874,-0.004230273,-0.007546107,-0.007829564,-0.158026725,-1.956961845,-1.467435014,0.000268534,0.000686451,0.003455920,0.004140475,0.008094693,0.025680073,0.099194833,0.148312975,0.296494533,3.692459678,4.222267877,5.318938416
5651,62.882776801,1,0.001059539,0.659837187,2.441716328,0.000474181,0.009608312,0.010930011,-0.005719456,-0.028819810,-0.024114518,-0.108416101,-1.861027913,-1.454737533,0.000268534,0.000686451,0.003455920,0.004140475,0.008094693,0.025680073,0.099194833,0.148312975,0.296494533,3.692459678,4.222267877,5.318938415
5652,62.893904527,1,0.001064440,0.659941901,2.441836129,0.000404941,0.009174849,0.010572302,-0.006622884,-0.048853259,-0.040101355,-0.053362369,-1.735012988,-1.413989274,0.000268534,0.000686451,0.003455920,0.004140475,0.008094693,0.025680073,0.099194833,0.148312975,0.296494533,3.692459678,4.222267877,5.318938415
5653,62.905032252,1,0.001068527,0.660040581,2.441950971,0.000329110,0.008526820,0.010039785,-0.006901311,-0.067334340,-0.055482572,0.003167128,-1.582228204,-1.346044268,0.000268534,0.000686451,0.003455920,0.004140475,0.008094693,0.025680073,0.099194833,0.148312975,0.296494533,3.692459678,4.222267877,5.318938415
5654,62.916159978,1,0.001071765,0.660130943,2.442058951,0.000253625,0.007683140,0.009340861,-0.006568931,-0.083969531,-0.069961447,0.055183551,-1.403330902,-1.252039558,0.000268534,0.000686451,0.003455920,0.004140475,0.008094693,0.025680073,0.099194833,0.148312975,0.296494533,3.692459678,4.222267877,5.318938415
5655,62.927287703,1,0.001074196,0.660210929,2.442158281,0.000184849,0.006665951,0.008487154,-0.005717753,-0.098472470,-0.083256692,0.095225099,-1.199155786,-1.133625169,0.000268534,0.000686451,0.003455920,0.004140475,0.008094693,0.025680073,0.099194833,0.148312975,0.296494533,3.692459678,4.222267877,5.318938415
5656,62.938415429,1,0.001075923,0.660278746,2.442247317,0.000127675,0.005500536,0.007493306,-0.004517526,-0.110563394,-0.095107676,0.117107349,-0.969636062,-0.992814493,0.000268534,0.000686451,0.003455920,0.004140475,0.008094693,0.025680073,0.099194833,0.148312975,0.296494533,3.692459678,4.222267877,5.318938415
5657,62.949543154,1,0.001077091,0.660332901,2.442324593,0.000084790,0.004215326,0.006376728,-0.003187654,-0.119954903,-0.105277733,0.118604134,-0.713950630,-0.831936115,0.000268534,0.000686451,0.003455920,0.004140475,0.008094693,0.025680073,0.099194833,0.148312975,0.296494533,3.692459678,4.222267877,5.318938415
5658,62.960670880,1,0.001077864,0.660372233,2.442388852,0.000056401,0.002841974,0.005157314,-0.001945948,-0.126357333,-0.113558589,0.101851446,-0.432566537,-0.653758785,0.000268534,0.000686451,0.003455920,0.004140475,0.008094693,0.025680073,0.099194833,0.148312975,0.296494533,3.692459678,4.222267877,5.318938416
5659,62.971798605,1,0.001078393,0.660395952,2.442439071,0.000040484,0.001415317,0.003857094,-0.000971186,-0.129489616,-0.119774595,0.071561918,-0.126319503,-0.461344654,0.000268534,0.000686451,0.003455920,0.004140475,0.008094693,0.025680073,0.099194833,0.148312975,0.296494533,3.692459678,4.222267877,5.318938416
5660,62.982926331,1,0.001078797,0.660403674,2.442474482,0.000033344,-0.000026738,0.002499861,-0.000383332,-0.129081078,-0.123785414,0.033206774,0.203387206,-0.257999848,0.000268534,0.000686451,0.003455920,0.004140475,0.008094693,0.025680073,0.099194833,0.148312975,0.296494533,3.692459678,4.222267877,5.318938416
5661,62.994054056,1,0.001079150,0.660395451,2.442494588,0.000030298,-0.001443420,0.001110754,-0.000238639,-0.124895653,-0.125489950,-0.006855579,0.551128682,-0.047513665,0.000268534,0.000686451,0.003455920,0.004140475,0.008094693,0.025680073,0.099194833,0.148312975,0.296494533,3.692459678,4.222267877,5.318938416
5662,63.005181782,1,0.001079469,0.660371803,2.442499180,0.000026463,-0.002791774,-0.000284206,-0.000514702,-0.116785534,-0.124832098,-0.041228027,0.906816782,0.165861824,0.000268534,0.000686451,0.003455920,0.004140475,0.008094693,0.025680073,0.099194833,0.148312975,0.296494533,3.692459678,4.222267877,5.318938417
5663,63.016309507,1,0.001079720,0.660333735,2.442488339,0.000017650,-0.004027899,-0.001658645,-0.001110260,-0.104735640,-0.121804810,-0.063314041,1.256517511,0.377557205,0.000268534,0.000686451,0.003455920,0.004140475,0.008094693,0.025680073,0.099194833,0.148312975,0.296494533,3.692459678,4.222267877,5.318938417
5664,63.027437233,1,0.001079833,0.660282737,2.442462440,0.000001166,-0.005108687,-0.002986401,-0.001863760,-0.088912453,-0.116453815,-0.069381930,1.581405779,0.582655135,0.000268534,0.000686451,0.003455920,0.004140475,0.008094693,0.025680073,0.099194833,0.148312975,0.296494533,3.692459678,4.222267877,5.318938417
5665,63.038564958,1,0.001079715,0.660220764,2.442422143,-0.000023753,-0.005994164,-0.004242131,-0.002598109,-0.069723776,-0.108881644,-0.060427804,1.856793326,0.775859951,0.000268534,0.000686451,0.003455920,0.004140475,0.008094693,0.025680073,0.099194833,0.148312975,0.296494533,3.692459678,4.222267877,5.318938418
5666,63.049692684,1,0.001079277,0.660150186,2.442368385,-0.000056053,-0.006650532,-0.005401969,-0.003172343,-0.047880038,-0.099251209,-0.041750481,2.053647069,0.951683557,0.000268534,0.000686451,0.003455920,0.004140475,0.008094693,0.025680073,0.099194833,0.148312975,0.296494533,3.692459678,4.222267877,5.318938418
5667,63.060820409,1,0.001078448,0.660073695,2.442302356,-0.000093494,-0.007053711,-0.006444196,-0.003516993,-0.024416191,-0.087785266,-0.020255057,2.143718190,1.104962499,0.000268534,0.000686451,0.003455920,0.004140475,0.008094693,0.025680073,0.099194833,0.148312975,0.296494533,3.692459678,4.222267877,5.318938419
5668,63.071948135,1,0.001077187,0.659994184,2.442225473,-0.000133475,-0.007192747,-0.007349876,-0.003634427,-0.000638972,-0.074758482,-0.001746775,2.108068869,1.231690441,0.000268534,0.000686451,0.003455920,0.004140475,0.008094693,0.025680073,0.099194833,0.148312975,0.296494533,3.692459678,4.222267877,5.318938419
5669,63.083075860,1,0.001075477,0.659914582,2.442139346,-0.000173746,-0.007072088,-0.008103337,-0.003582208,0.022019409,-0.060480438,0.009732707,1.943379290,1.329627314,0.000268534,0.000686451,0.003455920,0.004140475,0.008094693,0.025680073,0.099194833,0.148312975,0.296494533,3.692459678,4.222267877,5.318938420
5670,63.094203586,1,0.001073324,0.659837681,2.442045740,-0.000212906,-0.006712011,-0.008692460,-0.003451146,0.042172537,-0.045276177,0.012312734,1.660637777,1.398183198,0.000268534,0.000686451,0.003455920,0.004140475,0.008094693,0.025680073,0.099194833,0.148312975,0.296494533,3.692459678,4.222267877,5.318938420
5671,63.105331311,1,0.001070744,0.659765964,2.441946533,-0.000250627,-0.006147296,-0.009108746,-0.003339074,0.058621512,-0.029469421,0.006661634,1.282201648,1.438154149,0.000268534,0.000686451,0.003455920,0.004140475,0.008094693,0.025680073,0.099194833,0.148312975,0.296494534,3.692459678,4.222267877,5.318938420
5672,63.116459037,1,0.001067749,0.659701458,2.441843681,-0.000287572,-0.005424474,-0.009347226,-0.003320552,0.070470828,-0.013368069,-0.003641542,0.839905416,1.451558229,0.000268534,0.000686451,0.003455920,0.004140475,0.008094693,0.025680073,0.099194833,0.148312975,0.296494534,3.692459678,4.222267877,5.318938420
5673,63.127586762,1,0.001064342,0.659645625,2.441739173,-0.000324949,-0.004597913,-0.009406208,-0.003412755,0.077218907,0.002748047,-0.011915865,0.372052568,1.441359798,0.000268534,0.000686451,0.003455920,0.004140475,0.008094693,0.025680073,0.099194833,0.148312975,0.296494534,3.692459678,4.222267877,5.318938420
5674,63.138714488,1,0.001060512,0.659599300,2.441635003,-0.000363698,-0.003725128,-0.009286920,-0.003548924,0.078806617,0.018635463,-0.010365125,-0.080953564,1.411052196,0.000268534,0.000686451,0.003455920,0.004140475,0.008094693,0.025680073,0.099194833,0.148312975,0.296494534,3.692459678,4.222267877,5.318938420
